name	address	section	ghidra_type	len	c_declaration	value	defined_in
s_fog_params_97c2dc70	0x97c2dc70	__TEXT,__cstring	TerminatedCString	11	extern unsigned char *s_fog_params_97c2dc70 asm("s_fog_params_97c2dc70");	0x666f672e	data.s
s_depth_range_97c2dc7c	0x97c2dc7c	__TEXT,__cstring	TerminatedCString	12	extern unsigned char *s_depth_range_97c2dc7c asm("s_depth_range_97c2dc7c");	0x64657074	data.s
s_point_size_97c2dc88	0x97c2dc88	__TEXT,__cstring	TerminatedCString	11	extern unsigned char *s_point_size_97c2dc88 asm("s_point_size_97c2dc88");	0x706f696e	data.s
s_point_attenuation_97c2dc94	0x97c2dc94	__TEXT,__cstring	TerminatedCString	18	extern unsigned char *s_point_attenuation_97c2dc94 asm("s_point_attenuation_97c2dc94");	0x706f696e	data.s
s_matrix__97c2dca8	0x97c2dca8	__TEXT,__cstring	TerminatedCString	8	extern unsigned char *s_matrix__97c2dca8 asm("s_matrix__97c2dca8");	0x6d617472	data.s
s_projection__97c2dcb0	0x97c2dcb0	__TEXT,__cstring	TerminatedCString	12	extern unsigned char *s_projection__97c2dcb0 asm("s_projection__97c2dcb0");	0x70726f6a	data.s
s_mvp__97c2dcbc	0x97c2dcbc	__TEXT,__cstring	TerminatedCString	5	extern unsigned char *s_mvp__97c2dcbc asm("s_mvp__97c2dcbc");	0x6d76702e	data.s
s_color__97c2dcc4	0x97c2dcc4	__TEXT,__cstring	TerminatedCString	7	extern unsigned char *s_color__97c2dcc4 asm("s_color__97c2dcc4");	0x636f6c6f	data.s
s_modelview__97c2dccc	0x97c2dccc	__TEXT,__cstring	TerminatedCString	11	extern unsigned char *s_modelview__97c2dccc asm("s_modelview__97c2dccc");	0x6d6f6465	data.s
s_program__97c2dcd8	0x97c2dcd8	__TEXT,__cstring	TerminatedCString	9	extern unsigned char *s_program__97c2dcd8 asm("s_program__97c2dcd8");	0x70726f67	data.s
s_transpose__97c2dce4	0x97c2dce4	__TEXT,__cstring	TerminatedCString	11	extern unsigned char *s_transpose__97c2dce4 asm("s_transpose__97c2dce4");	0x7472616e	data.s
s_inverse__97c2dcf0	0x97c2dcf0	__TEXT,__cstring	TerminatedCString	9	extern unsigned char *s_inverse__97c2dcf0 asm("s_inverse__97c2dcf0");	0x696e7665	data.s
s_invtrans__97c2dcfc	0x97c2dcfc	__TEXT,__cstring	TerminatedCString	10	extern unsigned char *s_invtrans__97c2dcfc asm("s_invtrans__97c2dcfc");	0x696e7674	data.s
s_row__97c2dd08	0x97c2dd08	__TEXT,__cstring	TerminatedCString	5	extern unsigned char *s_row__97c2dd08 asm("s_row__97c2dd08");	0x726f775b	data.s
s___97c2dd10	0x97c2dd10	__TEXT,__cstring	TerminatedCString	2	extern unsigned char *s___97c2dd10 asm("s___97c2dd10");	0x7b000000	data.s
s___97c2dd14	0x97c2dd14	__TEXT,__cstring	TerminatedCString	2	extern unsigned char *s___97c2dd14 asm("s___97c2dd14");	0x7d000000	data.s
s_____Fixed_constant_data_not_curr_97c2dd18	0x97c2dd18	__TEXT,__cstring	TerminatedCString	52	extern unsigned char *s_____Fixed_constant_data_not_curr_97c2dd18 asm("s_____Fixed_constant_data_not_curr_97c2dd18");	0x7b2d2d20	data.s
s_normalscale_97c2dd4c	0x97c2dd4c	__TEXT,__cstring	TerminatedCString	12	extern unsigned char *s_normalscale_97c2dd4c asm("s_normalscale_97c2dd4c");	0x6e6f726d	data.s
s____97c2dd58	0x97c2dd58	__TEXT,__cstring	TerminatedCString	5	extern unsigned char *s____97c2dd58 asm("s____97c2dd58");	0x0a7d3b0a	data.s
s___97c2dd60	0x97c2dd60	__TEXT,__cstring	TerminatedCString	3	extern unsigned char *s___97c2dd60 asm("s___97c2dd60");	0x2c0a0000	data.s
s_OUTPUT_res_97c2dd64	0x97c2dd64	__TEXT,__cstring	TerminatedCString	11	extern unsigned char *s_OUTPUT_res_97c2dd64 asm("s_OUTPUT_res_97c2dd64");	0x4f555450	data.s
s_LONG_OUTPUT_res_97c2dd70	0x97c2dd70	__TEXT,__cstring	TerminatedCString	16	extern unsigned char *s_LONG_OUTPUT_res_97c2dd70 asm("s_LONG_OUTPUT_res_97c2dd70");	0x4c4f4e47	data.s
s_SHORT_OUTPUT_res_97c2dd80	0x97c2dd80	__TEXT,__cstring	TerminatedCString	17	extern unsigned char *s_SHORT_OUTPUT_res_97c2dd80 asm("s_SHORT_OUTPUT_res_97c2dd80");	0x53484f52	data.s
s_result_position_97c2dd94	0x97c2dd94	__TEXT,__cstring	TerminatedCString	16	extern unsigned char *s_result_position_97c2dd94 asm("s_result_position_97c2dd94");	0x72657375	data.s
s_result_fogcoord_97c2dda4	0x97c2dda4	__TEXT,__cstring	TerminatedCString	16	extern unsigned char *s_result_fogcoord_97c2dda4 asm("s_result_fogcoord_97c2dda4");	0x72657375	data.s
s_result_pointsize_97c2ddb4	0x97c2ddb4	__TEXT,__cstring	TerminatedCString	17	extern unsigned char *s_result_pointsize_97c2ddb4 asm("s_result_pointsize_97c2ddb4");	0x72657375	data.s
s_result_color_97c2ddc8	0x97c2ddc8	__TEXT,__cstring	TerminatedCString	13	extern unsigned char *s_result_color_97c2ddc8 asm("s_result_color_97c2ddc8");	0x72657375	data.s
s__front_primary_97c2ddd8	0x97c2ddd8	__TEXT,__cstring	TerminatedCString	15	extern unsigned char *s__front_primary_97c2ddd8 asm("s__front_primary_97c2ddd8");	0x2e66726f	data.s
s__back_primary_97c2dde8	0x97c2dde8	__TEXT,__cstring	TerminatedCString	14	extern unsigned char *s__back_primary_97c2dde8 asm("s__back_primary_97c2dde8");	0x2e626163	data.s
s__front_secondary_97c2ddf8	0x97c2ddf8	__TEXT,__cstring	TerminatedCString	17	extern unsigned char *s__front_secondary_97c2ddf8 asm("s__front_secondary_97c2ddf8");	0x2e66726f	data.s
s__back_secondary_97c2de0c	0x97c2de0c	__TEXT,__cstring	TerminatedCString	16	extern unsigned char *s__back_secondary_97c2de0c asm("s__back_secondary_97c2de0c");	0x2e626163	data.s
s_result_texcoord__97c2de1c	0x97c2de1c	__TEXT,__cstring	TerminatedCString	17	extern unsigned char *s_result_texcoord__97c2de1c asm("s_result_texcoord__97c2de1c");	0x72657375	data.s
s_result_depth_97c2de30	0x97c2de30	__TEXT,__cstring	TerminatedCString	13	extern unsigned char *s_result_depth_97c2de30 asm("s_result_depth_97c2de30");	0x72657375	data.s
s_result_attrib__97c2de40	0x97c2de40	__TEXT,__cstring	TerminatedCString	15	extern unsigned char *s_result_attrib__97c2de40 asm("s_result_attrib__97c2de40");	0x72657375	data.s
s_result_eyePosition_97c2de50	0x97c2de50	__TEXT,__cstring	TerminatedCString	19	extern unsigned char *s_result_eyePosition_97c2de50 asm("s_result_eyePosition_97c2de50");	0x72657375	data.s
s_result_clipVertex_97c2de64	0x97c2de64	__TEXT,__cstring	TerminatedCString	18	extern unsigned char *s_result_clipVertex_97c2de64 asm("s_result_clipVertex_97c2de64");	0x72657375	data.s
s_main__97c2de78	0x97c2de78	__TEXT,__cstring	TerminatedCString	7	extern unsigned char *s_main__97c2de78 asm("s_main__97c2de78");	0x6d61696e	data.s
s_label__97c2de80	0x97c2de80	__TEXT,__cstring	TerminatedCString	7	extern unsigned char *s_label__97c2de80 asm("s_label__97c2de80");	0x6c616265	data.s
s___97c2de88	0x97c2de88	__TEXT,__cstring	TerminatedCString	3	extern unsigned char *s___97c2de88 asm("s___97c2de88");	0x3a0a0000	data.s
s_label__97c2de8c	0x97c2de8c	__TEXT,__cstring	TerminatedCString	9	extern unsigned char *s_label__97c2de8c asm("s_label__97c2de8c");	0x20206c61	data.s
s_END_97c2de98	0x97c2de98	__TEXT,__cstring	TerminatedCString	5	extern unsigned char *s_END_97c2de98 asm("s_END_97c2de98");	0x454e440a	data.s
s_STATE_97c2dea0	0x97c2dea0	__TEXT,__cstring	TerminatedCString	7	extern unsigned char *s_STATE_97c2dea0 asm("s_STATE_97c2dea0");	0x53544154	data.s
s_ALPHA_TEST_97c2dea8	0x97c2dea8	__TEXT,__cstring	TerminatedCString	12	extern unsigned char *s_ALPHA_TEST_97c2dea8 asm("s_ALPHA_TEST_97c2dea8");	0x414c5048	data.s
s_PP_NEVER_97c2deb4	0x97c2deb4	__TEXT,__cstring	TerminatedCString	10	extern unsigned char *s_PP_NEVER_97c2deb4 asm("s_PP_NEVER_97c2deb4");	0x50505f4e	data.s
s_PP_LESS_97c2dec0	0x97c2dec0	__TEXT,__cstring	TerminatedCString	9	extern unsigned char *s_PP_LESS_97c2dec0 asm("s_PP_LESS_97c2dec0");	0x50505f4c	data.s
s_PP_EQUAL_97c2decc	0x97c2decc	__TEXT,__cstring	TerminatedCString	10	extern unsigned char *s_PP_EQUAL_97c2decc asm("s_PP_EQUAL_97c2decc");	0x50505f45	data.s
s_PP_LEQUAL_97c2ded8	0x97c2ded8	__TEXT,__cstring	TerminatedCString	11	extern unsigned char *s_PP_LEQUAL_97c2ded8 asm("s_PP_LEQUAL_97c2ded8");	0x50505f4c	data.s
s_PP_GREATER_97c2dee4	0x97c2dee4	__TEXT,__cstring	TerminatedCString	12	extern unsigned char *s_PP_GREATER_97c2dee4 asm("s_PP_GREATER_97c2dee4");	0x50505f47	data.s
s_PP_NOTEQUAL_97c2def0	0x97c2def0	__TEXT,__cstring	TerminatedCString	13	extern unsigned char *s_PP_NOTEQUAL_97c2def0 asm("s_PP_NOTEQUAL_97c2def0");	0x50505f4e	data.s
s_PP_GEQUAL_97c2df00	0x97c2df00	__TEXT,__cstring	TerminatedCString	11	extern unsigned char *s_PP_GEQUAL_97c2df00 asm("s_PP_GEQUAL_97c2df00");	0x50505f47	data.s
s_PP_ALWAYS_97c2df0c	0x97c2df0c	__TEXT,__cstring	TerminatedCString	11	extern unsigned char *s_PP_ALWAYS_97c2df0c asm("s_PP_ALWAYS_97c2df0c");	0x50505f41	data.s
s_ref__97c2df18	0x97c2df18	__TEXT,__cstring	TerminatedCString	5	extern unsigned char *s_ref__97c2df18 asm("s_ref__97c2df18");	0x7265663d	data.s
s_STENCIL_TEST_func__97c2df20	0x97c2df20	__TEXT,__cstring	TerminatedCString	19	extern unsigned char *s_STENCIL_TEST_func__97c2df20 asm("s_STENCIL_TEST_func__97c2df20");	0x5354454e	data.s
s_opfail__97c2df34	0x97c2df34	__TEXT,__cstring	TerminatedCString	8	extern unsigned char *s_opfail__97c2df34 asm("s_opfail__97c2df34");	0x6f706661	data.s
s_PP_STENCIL_ZERO_97c2df3c	0x97c2df3c	__TEXT,__cstring	TerminatedCString	17	extern unsigned char *s_PP_STENCIL_ZERO_97c2df3c asm("s_PP_STENCIL_ZERO_97c2df3c");	0x50505f53	data.s
s_PP_STENCIL_KEEP_97c2df50	0x97c2df50	__TEXT,__cstring	TerminatedCString	17	extern unsigned char *s_PP_STENCIL_KEEP_97c2df50 asm("s_PP_STENCIL_KEEP_97c2df50");	0x50505f53	data.s
s_PP_STENCIL_REPLACE_97c2df64	0x97c2df64	__TEXT,__cstring	TerminatedCString	20	extern unsigned char *s_PP_STENCIL_REPLACE_97c2df64 asm("s_PP_STENCIL_REPLACE_97c2df64");	0x50505f53	data.s
s_PP_STENCIL_INCR_97c2df78	0x97c2df78	__TEXT,__cstring	TerminatedCString	17	extern unsigned char *s_PP_STENCIL_INCR_97c2df78 asm("s_PP_STENCIL_INCR_97c2df78");	0x50505f53	data.s
s_PP_STENCIL_DECR_97c2df8c	0x97c2df8c	__TEXT,__cstring	TerminatedCString	17	extern unsigned char *s_PP_STENCIL_DECR_97c2df8c asm("s_PP_STENCIL_DECR_97c2df8c");	0x50505f53	data.s
s_PP_STENCIL_INVERT_97c2dfa0	0x97c2dfa0	__TEXT,__cstring	TerminatedCString	19	extern unsigned char *s_PP_STENCIL_INVERT_97c2dfa0 asm("s_PP_STENCIL_INVERT_97c2dfa0");	0x50505f53	data.s
s_PP_STENCIL_INCR_WRAP_97c2dfb4	0x97c2dfb4	__TEXT,__cstring	TerminatedCString	22	extern unsigned char *s_PP_STENCIL_INCR_WRAP_97c2dfb4 asm("s_PP_STENCIL_INCR_WRAP_97c2dfb4");	0x50505f53	data.s
s_PP_STENCIL_DECR_WRAP_97c2dfcc	0x97c2dfcc	__TEXT,__cstring	TerminatedCString	22	extern unsigned char *s_PP_STENCIL_DECR_WRAP_97c2dfcc asm("s_PP_STENCIL_DECR_WRAP_97c2dfcc");	0x50505f53	data.s
s_opzfail__97c2dfe4	0x97c2dfe4	__TEXT,__cstring	TerminatedCString	9	extern unsigned char *s_opzfail__97c2dfe4 asm("s_opzfail__97c2dfe4");	0x6f707a66	data.s
s_opzpass__97c2dff0	0x97c2dff0	__TEXT,__cstring	TerminatedCString	9	extern unsigned char *s_opzpass__97c2dff0 asm("s_opzpass__97c2dff0");	0x6f707a70	data.s
s_DEPTH_TEST_func__97c2e014	0x97c2e014	__TEXT,__cstring	TerminatedCString	17	extern unsigned char *s_DEPTH_TEST_func__97c2e014 asm("s_DEPTH_TEST_func__97c2e014");	0x44455054	data.s
s_BLENDING_alpha_equ___97c2e028	0x97c2e028	__TEXT,__cstring	TerminatedCString	24	extern unsigned char *s_BLENDING_alpha_equ___97c2e028 asm("s_BLENDING_alpha_equ___97c2e028");	0x424c454e	data.s
s_PP_FUNC_ADD_97c2e040	0x97c2e040	__TEXT,__cstring	TerminatedCString	13	extern unsigned char *s_PP_FUNC_ADD_97c2e040 asm("s_PP_FUNC_ADD_97c2e040");	0x50505f46	data.s
s_PP_FUNC_SUBTRACT_97c2e050	0x97c2e050	__TEXT,__cstring	TerminatedCString	18	extern unsigned char *s_PP_FUNC_SUBTRACT_97c2e050 asm("s_PP_FUNC_SUBTRACT_97c2e050");	0x50505f46	data.s
s_PP_FUNC_REVERSE_SUBTRACT_97c2e064	0x97c2e064	__TEXT,__cstring	TerminatedCString	26	extern unsigned char *s_PP_FUNC_REVERSE_SUBTRACT_97c2e064 asm("s_PP_FUNC_REVERSE_SUBTRACT_97c2e064");	0x50505f46	data.s
s_PP_FUNC_MIN_97c2e080	0x97c2e080	__TEXT,__cstring	TerminatedCString	13	extern unsigned char *s_PP_FUNC_MIN_97c2e080 asm("s_PP_FUNC_MIN_97c2e080");	0x50505f46	data.s
s_PP_FUNC_MAX_97c2e090	0x97c2e090	__TEXT,__cstring	TerminatedCString	13	extern unsigned char *s_PP_FUNC_MAX_97c2e090 asm("s_PP_FUNC_MAX_97c2e090");	0x50505f46	data.s
s_rgb_equ___97c2e0a0	0x97c2e0a0	__TEXT,__cstring	TerminatedCString	13	extern unsigned char *s_rgb_equ___97c2e0a0 asm("s_rgb_equ___97c2e0a0");	0x0a097267	data.s
s_src___97c2e0b0	0x97c2e0b0	__TEXT,__cstring	TerminatedCString	9	extern unsigned char *s_src___97c2e0b0 asm("s_src___97c2e0b0");	0x0a097372	data.s
s_PP_BLEND_ZERO_97c2e0bc	0x97c2e0bc	__TEXT,__cstring	TerminatedCString	15	extern unsigned char *s_PP_BLEND_ZERO_97c2e0bc asm("s_PP_BLEND_ZERO_97c2e0bc");	0x50505f42	data.s
s_PP_BLEND_ONE_97c2e0cc	0x97c2e0cc	__TEXT,__cstring	TerminatedCString	14	extern unsigned char *s_PP_BLEND_ONE_97c2e0cc asm("s_PP_BLEND_ONE_97c2e0cc");	0x50505f42	data.s
s_PP_BLEND_SRC_COLOR_97c2e0dc	0x97c2e0dc	__TEXT,__cstring	TerminatedCString	20	extern unsigned char *s_PP_BLEND_SRC_COLOR_97c2e0dc asm("s_PP_BLEND_SRC_COLOR_97c2e0dc");	0x50505f42	data.s
s_PP_BLEND_ONE_MINUS_SRC_COLOR_97c2e0f0	0x97c2e0f0	__TEXT,__cstring	TerminatedCString	30	extern unsigned char *s_PP_BLEND_ONE_MINUS_SRC_COLOR_97c2e0f0 asm("s_PP_BLEND_ONE_MINUS_SRC_COLOR_97c2e0f0");	0x50505f42	data.s
s_PP_BLEND_SRC_ALPHA_97c2e110	0x97c2e110	__TEXT,__cstring	TerminatedCString	20	extern unsigned char *s_PP_BLEND_SRC_ALPHA_97c2e110 asm("s_PP_BLEND_SRC_ALPHA_97c2e110");	0x50505f42	data.s
s_PP_BLEND_ONE_MINUS_SRC_ALPHA_97c2e124	0x97c2e124	__TEXT,__cstring	TerminatedCString	30	extern unsigned char *s_PP_BLEND_ONE_MINUS_SRC_ALPHA_97c2e124 asm("s_PP_BLEND_ONE_MINUS_SRC_ALPHA_97c2e124");	0x50505f42	data.s
s_PP_BLEND_DST_ALPHA_97c2e144	0x97c2e144	__TEXT,__cstring	TerminatedCString	20	extern unsigned char *s_PP_BLEND_DST_ALPHA_97c2e144 asm("s_PP_BLEND_DST_ALPHA_97c2e144");	0x50505f42	data.s
s_PP_BLEND_ONE_MINUS_DST_ALPHA_97c2e158	0x97c2e158	__TEXT,__cstring	TerminatedCString	30	extern unsigned char *s_PP_BLEND_ONE_MINUS_DST_ALPHA_97c2e158 asm("s_PP_BLEND_ONE_MINUS_DST_ALPHA_97c2e158");	0x50505f42	data.s
s_PP_BLEND_CONSTANT_COLOR_97c2e178	0x97c2e178	__TEXT,__cstring	TerminatedCString	25	extern unsigned char *s_PP_BLEND_CONSTANT_COLOR_97c2e178 asm("s_PP_BLEND_CONSTANT_COLOR_97c2e178");	0x50505f42	data.s
s_PP_BLEND_ONE_MINUS_CONSTANT_COLO_97c2e194	0x97c2e194	__TEXT,__cstring	TerminatedCString	35	extern unsigned char *s_PP_BLEND_ONE_MINUS_CONSTANT_COLO_97c2e194 asm("s_PP_BLEND_ONE_MINUS_CONSTANT_COLO_97c2e194");	0x50505f42	data.s
s_PP_BLEND_CONSTANT_ALPHA_97c2e1b8	0x97c2e1b8	__TEXT,__cstring	TerminatedCString	25	extern unsigned char *s_PP_BLEND_CONSTANT_ALPHA_97c2e1b8 asm("s_PP_BLEND_CONSTANT_ALPHA_97c2e1b8");	0x50505f42	data.s
s_PP_BLEND_ONE_MINUS_CONSTANT_ALPH_97c2e1d4	0x97c2e1d4	__TEXT,__cstring	TerminatedCString	35	extern unsigned char *s_PP_BLEND_ONE_MINUS_CONSTANT_ALPH_97c2e1d4 asm("s_PP_BLEND_ONE_MINUS_CONSTANT_ALPH_97c2e1d4");	0x50505f42	data.s
s_PP_BLEND_DST_COLOR_97c2e1f8	0x97c2e1f8	__TEXT,__cstring	TerminatedCString	20	extern unsigned char *s_PP_BLEND_DST_COLOR_97c2e1f8 asm("s_PP_BLEND_DST_COLOR_97c2e1f8");	0x50505f42	data.s
s_PP_BLEND_ONE_MINUS_DST_COLOR_97c2e20c	0x97c2e20c	__TEXT,__cstring	TerminatedCString	30	extern unsigned char *s_PP_BLEND_ONE_MINUS_DST_COLOR_97c2e20c asm("s_PP_BLEND_ONE_MINUS_DST_COLOR_97c2e20c");	0x50505f42	data.s
s_PP_BLEND_SRC_ALPHA_SATURATE_97c2e22c	0x97c2e22c	__TEXT,__cstring	TerminatedCString	29	extern unsigned char *s_PP_BLEND_SRC_ALPHA_SATURATE_97c2e22c asm("s_PP_BLEND_SRC_ALPHA_SATURATE_97c2e22c");	0x50505f42	data.s
s_srcA___97c2e24c	0x97c2e24c	__TEXT,__cstring	TerminatedCString	10	extern unsigned char *s_srcA___97c2e24c asm("s_srcA___97c2e24c");	0x0a097372	data.s
s_dst___97c2e258	0x97c2e258	__TEXT,__cstring	TerminatedCString	9	extern unsigned char *s_dst___97c2e258 asm("s_dst___97c2e258");	0x0a096473	data.s
s_dstA___97c2e264	0x97c2e264	__TEXT,__cstring	TerminatedCString	10	extern unsigned char *s_dstA___97c2e264 asm("s_dstA___97c2e264");	0x0a096473	data.s
s_DITHERING_ENABLED_97c2e270	0x97c2e270	__TEXT,__cstring	TerminatedCString	18	extern unsigned char *s_DITHERING_ENABLED_97c2e270 asm("s_DITHERING_ENABLED_97c2e270");	0x44495448	data.s
s_LOGIC_OP_97c2e284	0x97c2e284	__TEXT,__cstring	TerminatedCString	10	extern unsigned char *s_LOGIC_OP_97c2e284 asm("s_LOGIC_OP_97c2e284");	0x4c4f4749	data.s
s_PP_LOGIC_CLEAR_97c2e290	0x97c2e290	__TEXT,__cstring	TerminatedCString	15	extern unsigned char *s_PP_LOGIC_CLEAR_97c2e290 asm("s_PP_LOGIC_CLEAR_97c2e290");	0x50505f4c	data.s
s_PP_LOGIC_SET_97c2e2a0	0x97c2e2a0	__TEXT,__cstring	TerminatedCString	13	extern unsigned char *s_PP_LOGIC_SET_97c2e2a0 asm("s_PP_LOGIC_SET_97c2e2a0");	0x50505f4c	data.s
s_PP_LOGIC_COPY_97c2e2b0	0x97c2e2b0	__TEXT,__cstring	TerminatedCString	14	extern unsigned char *s_PP_LOGIC_COPY_97c2e2b0 asm("s_PP_LOGIC_COPY_97c2e2b0");	0x50505f4c	data.s
s_PP_LOGIC_COPY_INVERTED_97c2e2c0	0x97c2e2c0	__TEXT,__cstring	TerminatedCString	23	extern unsigned char *s_PP_LOGIC_COPY_INVERTED_97c2e2c0 asm("s_PP_LOGIC_COPY_INVERTED_97c2e2c0");	0x50505f4c	data.s
s_PP_LOGIC_NOOP_97c2e2d8	0x97c2e2d8	__TEXT,__cstring	TerminatedCString	14	extern unsigned char *s_PP_LOGIC_NOOP_97c2e2d8 asm("s_PP_LOGIC_NOOP_97c2e2d8");	0x50505f4c	data.s
s_PP_LOGIC_INVERT_97c2e2e8	0x97c2e2e8	__TEXT,__cstring	TerminatedCString	16	extern unsigned char *s_PP_LOGIC_INVERT_97c2e2e8 asm("s_PP_LOGIC_INVERT_97c2e2e8");	0x50505f4c	data.s
s_PP_LOGIC_AND_97c2e2f8	0x97c2e2f8	__TEXT,__cstring	TerminatedCString	13	extern unsigned char *s_PP_LOGIC_AND_97c2e2f8 asm("s_PP_LOGIC_AND_97c2e2f8");	0x50505f4c	data.s
s_PP_LOGIC_NAND_97c2e308	0x97c2e308	__TEXT,__cstring	TerminatedCString	14	extern unsigned char *s_PP_LOGIC_NAND_97c2e308 asm("s_PP_LOGIC_NAND_97c2e308");	0x50505f4c	data.s
s_PP_LOGIC_OR_97c2e318	0x97c2e318	__TEXT,__cstring	TerminatedCString	12	extern unsigned char *s_PP_LOGIC_OR_97c2e318 asm("s_PP_LOGIC_OR_97c2e318");	0x50505f4c	data.s
s_PP_LOGIC_NOR_97c2e324	0x97c2e324	__TEXT,__cstring	TerminatedCString	13	extern unsigned char *s_PP_LOGIC_NOR_97c2e324 asm("s_PP_LOGIC_NOR_97c2e324");	0x50505f4c	data.s
s_PP_LOGIC_XOR_97c2e334	0x97c2e334	__TEXT,__cstring	TerminatedCString	13	extern unsigned char *s_PP_LOGIC_XOR_97c2e334 asm("s_PP_LOGIC_XOR_97c2e334");	0x50505f4c	data.s
s_PP_LOGIC_EQUIV_97c2e344	0x97c2e344	__TEXT,__cstring	TerminatedCString	15	extern unsigned char *s_PP_LOGIC_EQUIV_97c2e344 asm("s_PP_LOGIC_EQUIV_97c2e344");	0x50505f4c	data.s
s_PP_LOGIC_AND_REVERSE_97c2e354	0x97c2e354	__TEXT,__cstring	TerminatedCString	21	extern unsigned char *s_PP_LOGIC_AND_REVERSE_97c2e354 asm("s_PP_LOGIC_AND_REVERSE_97c2e354");	0x50505f4c	data.s
s_PP_LOGIC_AND_INVERTED_97c2e36c	0x97c2e36c	__TEXT,__cstring	TerminatedCString	22	extern unsigned char *s_PP_LOGIC_AND_INVERTED_97c2e36c asm("s_PP_LOGIC_AND_INVERTED_97c2e36c");	0x50505f4c	data.s
s_PP_LOGIC_OR_REVERSE_97c2e384	0x97c2e384	__TEXT,__cstring	TerminatedCString	20	extern unsigned char *s_PP_LOGIC_OR_REVERSE_97c2e384 asm("s_PP_LOGIC_OR_REVERSE_97c2e384");	0x50505f4c	data.s
s_PP_LOGIC_OR_INVERTED_97c2e398	0x97c2e398	__TEXT,__cstring	TerminatedCString	21	extern unsigned char *s_PP_LOGIC_OR_INVERTED_97c2e398 asm("s_PP_LOGIC_OR_INVERTED_97c2e398");	0x50505f4c	data.s
s_BUFFER_MASK_97c2e3b0	0x97c2e3b0	__TEXT,__cstring	TerminatedCString	13	extern unsigned char *s_BUFFER_MASK_97c2e3b0 asm("s_BUFFER_MASK_97c2e3b0");	0x42554646	data.s
s_RED_MASKED_97c2e3c0	0x97c2e3c0	__TEXT,__cstring	TerminatedCString	12	extern unsigned char *s_RED_MASKED_97c2e3c0 asm("s_RED_MASKED_97c2e3c0");	0x52454420	data.s
s_GREEN_MASKED_97c2e3cc	0x97c2e3cc	__TEXT,__cstring	TerminatedCString	14	extern unsigned char *s_GREEN_MASKED_97c2e3cc asm("s_GREEN_MASKED_97c2e3cc");	0x47524545	data.s
s_BLUE_MASKED_97c2e3dc	0x97c2e3dc	__TEXT,__cstring	TerminatedCString	13	extern unsigned char *s_BLUE_MASKED_97c2e3dc asm("s_BLUE_MASKED_97c2e3dc");	0x424c5545	data.s
s_ALPHA_MASKED_97c2e3ec	0x97c2e3ec	__TEXT,__cstring	TerminatedCString	14	extern unsigned char *s_ALPHA_MASKED_97c2e3ec asm("s_ALPHA_MASKED_97c2e3ec");	0x414c5048	data.s
s_DEPTH_MASKED_97c2e3fc	0x97c2e3fc	__TEXT,__cstring	TerminatedCString	14	extern unsigned char *s_DEPTH_MASKED_97c2e3fc asm("s_DEPTH_MASKED_97c2e3fc");	0x44455054	data.s
s_FLR_scratch__97c2e420	0x97c2e420	__TEXT,__cstring	TerminatedCString	14	extern unsigned char *s_FLR_scratch__97c2e420 asm("s_FLR_scratch__97c2e420");	0x464c5220	data.s
s_MOV_97c2e430	0x97c2e430	__TEXT,__cstring	TerminatedCString	5	extern unsigned char *s_MOV_97c2e430 asm("s_MOV_97c2e430");	0x4d4f5620	data.s
s____scratch__97c2e438	0x97c2e438	__TEXT,__cstring	TerminatedCString	13	extern unsigned char *s____scratch__97c2e438 asm("s____scratch__97c2e438");	0x2c202d73	data.s
s_ABS_scratch__97c2e448	0x97c2e448	__TEXT,__cstring	TerminatedCString	14	extern unsigned char *s_ABS_scratch__97c2e448 asm("s_ABS_scratch__97c2e448");	0x41425320	data.s
s_SLT_97c2e458	0x97c2e458	__TEXT,__cstring	TerminatedCString	5	extern unsigned char *s_SLT_97c2e458 asm("s_SLT_97c2e458");	0x534c5420	data.s
s____scratch__kZERO__97c2e460	0x97c2e460	__TEXT,__cstring	TerminatedCString	20	extern unsigned char *s____scratch__kZERO__97c2e460 asm("s____scratch__kZERO__97c2e460");	0x2c202d73	data.s
s_SLT_scratch__97c2e474	0x97c2e474	__TEXT,__cstring	TerminatedCString	14	extern unsigned char *s_SLT_scratch__97c2e474 asm("s_SLT_scratch__97c2e474");	0x534c5420	data.s
s___kZERO__97c2e484	0x97c2e484	__TEXT,__cstring	TerminatedCString	10	extern unsigned char *s___kZERO__97c2e484 asm("s___kZERO__97c2e484");	0x2c206b5a	data.s
s_SLT_scratch1__97c2e490	0x97c2e490	__TEXT,__cstring	TerminatedCString	15	extern unsigned char *s_SLT_scratch1__97c2e490 asm("s_SLT_scratch1__97c2e490");	0x534c5420	data.s
s_ADD_scratch___scratch__scratch1__97c2e4a0	0x97c2e4a0	__TEXT,__cstring	TerminatedCString	34	extern unsigned char *s_ADD_scratch___scratch__scratch1__97c2e4a0 asm("s_ADD_scratch___scratch__scratch1__97c2e4a0");	0x41444420	data.s
s_ABS_scratch1__97c2e4c4	0x97c2e4c4	__TEXT,__cstring	TerminatedCString	15	extern unsigned char *s_ABS_scratch1__97c2e4c4 asm("s_ABS_scratch1__97c2e4c4");	0x41425320	data.s
