000128dc	16	stub	n/a	IOATIR500Surface::attach_buffer_backing_store	
000128ec	16	stub	n/a	FUN_000128ec	
00012900	216	method	MISSING	IOATIR500Surface::alloc_buffer_backing_store	__ZN16IOATIR500Surface26alloc_buffer_backing_storeEP20ATIR500SurfaceBuffer
000129e0	16	stub	n/a	IOATIR500Surface::attach_buffer_backing_store	
000129f0	16	stub	n/a	FUN_000129f0	
00012a00	548	method	DONE	IOATIR500Surface::copy_buffer_from_backing_store	__ZN16IOATIR500Surface30copy_buffer_from_backing_storeEP20ATIR500SurfaceBuffer
00012c30	276	method	DONE	IOATIR500Surface::delete_buffer_backing	__ZN16IOATIR500Surface21delete_buffer_backingEP15IOTextureBuffer
00012d44	16	stub	n/a	IOATIR500Accelerator::addOrphanTexture	
00012d60	116	method	DONE	IOATIR500Surface::free_buffer_backing_orphans	__ZN16IOATIR500Surface27free_buffer_backing_orphansEv
00012dd4	16	stub	n/a	IOATIR500Surface::delete_buffer_backing	
00012df0	112	method	DONE	IOATIR500Surface::free_buffer_backing_store	__ZN16IOATIR500Surface25free_buffer_backing_storeEP20ATIR500SurfaceBuffer
00012e64	16	stub	n/a	IOATIR500Surface::delete_buffer_backing	
00012e80	780	method	DONE	IOATIR500Surface::prune_buffers	__ZN16IOATIR500Surface13prune_buffersEv
00013194	16	stub	n/a	IOATIR500Surface::free_buffer_backing_store	
000131b0	64	method	MISSING	IOATIR500Surface::move_buffer_from_backing_store	__ZN16IOATIR500Surface30move_buffer_from_backing_storeEP20ATIR500SurfaceBuffer
000131f0	16	stub	n/a	IOATIR500Surface::free_buffer_backing_store	
00013200	16	stub	n/a	IOATIR500Surface::copy_buffer_from_backing_store	
00013210	272	method	MISSING	IOATIR500Surface::alloc_surface_keep	__ZN16IOATIR500Surface18alloc_surface_keepEPS_PP19VendorTextureBufferlm
00013328	16	stub	n/a	IOATIR500Surface::free_buffer_backing_store	
00013338	16	stub	n/a	IOATIR500Surface::move_buffer_from_backing_store	
00013348	16	stub	n/a	IOATIR500Accelerator::freeToAllocSurfaceVRAM	
00013360	280	method	MISSING	IOATIR500Surface::alloc_surface	__ZN16IOATIR500Surface13alloc_surfaceEmb
00013478	16	stub	n/a	IOATIR500Surface::free_buffer_backing_store	
00013488	16	stub	n/a	IOATIR500Surface::move_buffer_from_backing_store	
00013498	16	stub	n/a	IOATIR500Accelerator::freeToAllocSurfaceVRAM	
000134b0	960	method	MISSING	IOATIR500Surface::stop	__ZN16IOATIR500Surface4stopEP9IOService
00013884	16	stub	n/a	FUN_00013884	
00013894	16	stub	n/a	IOATIR500Surface::freeAllSwapBuffers	
000138a4	16	stub	n/a	IOATIR500Surface::delete_buffer_backing	
000138b4	16	stub	n/a	IOATIR500DVDContext::remove_surface	
000138c4	16	stub	n/a	IOATIR5002DContext::remove_surface	
000138d4	16	stub	n/a	IOATIR500GLContext::remove_surface	
000138e4	16	stub	n/a	IOATIR500Surface::free_buffer_backing_orphans	
00013900	196	method	MISSING	IOATIR500Surface::setupFullScreen	__ZN16IOATIR500Surface15setupFullScreenEv
000139d0	228	method	DONE	IOATIR500Surface::resetFullScreen	__ZN16IOATIR500Surface15resetFullScreenEv
00013ac0	348	method	DONE	IOATIR500Surface::surface_buffer_idx_mask	__ZN16IOATIR500Surface23surface_buffer_idx_maskEmPm
00013c70	336	method	DONE	IOATIR500Surface::reset_req_bits	__ZN16IOATIR500Surface14reset_req_bitsEv
00013dc8	16	stub	n/a	IOATIR500Surface::surface_buffer_idx_mask	
00013de0	52	method	DONE	IOATIR500Surface::remove_dvd_context	__ZN16IOATIR500Surface18remove_dvd_contextEP19IOATIR500DVDContext
00013e14	16	stub	n/a	IOATIR500Surface::reset_req_bits	
00013e30	100	method	MISSING	IOATIR500Surface::remove_2d_context_from_list	__ZN16IOATIR500Surface27remove_2d_context_from_listEP18IOATIR5002DContext
00013ea4	16	stub	n/a	IOATIR500Surface::reset_req_bits	
00013ec0	100	method	DONE	IOATIR500Surface::remove_gl_context_from_list	__ZN16IOATIR500Surface27remove_gl_context_from_listEP18IOATIR500GLContext
00013f34	16	stub	n/a	IOATIR500Surface::reset_req_bits	
00013f50	8	method	MISSING	IOATIR500Surface::surface_req_bits	__ZN16IOATIR500Surface16surface_req_bitsEv
00013f60	72	method	DONE	IOATIR500Surface::is_flip_allowed	__ZN16IOATIR500Surface15is_flip_allowedEv
00013fb0	40	method	DONE	IOATIR500Surface::is_surface_size_supported	__ZN16IOATIR500Surface25is_surface_size_supportedEss
00013fe0	8	method	DONE	IOATIR500Surface::update_ref_stamps	__ZN16IOATIR500Surface17update_ref_stampsEmm
00013ff0	4	method	DONE	IOATIR500Surface::increment_refcounts	__ZN16IOATIR500Surface19increment_refcountsEm
00014000	4	method	DONE	IOATIR500Surface::decrement_refcounts	__ZN16IOATIR500Surface19decrement_refcountsEm
00014010	64	method	MISSING	IOATIR500Surface::buffer_map_offset	__ZN16IOATIR500Surface17buffer_map_offsetEP20ATIR500SurfaceBuffermmPlS2_S2_
00014050	116	method	DONE	__static_initialization_and_destruction_0	__Z41__static_initialization_and_destruction_0ii
000140d0	16	stub	n/a	IOATIR500Surface::MetaClass::MetaClass	
000140e0	60	generated	DONE	IOATIR500Surface::MetaClass::~MetaClass	__ZN16IOATIR500Surface9MetaClassD0Ev
0001411c	16	stub	n/a	FUN_0001411c	
0001415c	16	stub	n/a	__static_initialization_and_destruction_0	
0001419c	16	stub	n/a	__static_initialization_and_destruction_0	
000141b0	188	method	MISSING	IOATIR500Surface::clientMemoryForType	__ZN16IOATIR500Surface19clientMemoryForTypeEmPmPP18IOMemoryDescriptor
00014274	16	stub	n/a	IOATIR500Surface::init_swap_buffer_header	
00014284	16	stub	n/a	FUN_00014284	
00014294	16	stub	n/a	FUN_00014294	
000142b0	1284	method	SIG?	IOATIR500Surface::set_id_mode	__ZN16IOATIR500Surface11set_id_modeEm18eIOSurfaceModeBits
000147f0	16	stub	n/a	FUN_000147f0	
00014800	16	stub	n/a	IOATIR500Surface::prune_buffers	
00014810	16	stub	n/a	FUN_00014810	
00014820	16	stub	n/a	FUN_00014820	
00014830	16	stub	n/a	IOATIR500Surface::reset_access	
00014840	16	stub	n/a	IOATIR500Surface::reset_req_bits	
00014850	16	stub	n/a	FUN_00014850	
00014860	348	method	SIG?	IOATIR500Surface::alloc_surfaces_retry	__ZN16IOATIR500Surface20alloc_surfaces_retryEm9eLockType
000149d4	16	stub	n/a	FUN_000149d4	
000149e4	16	stub	n/a	FUN_000149e4	
000149f4	16	stub	n/a	FUN_000149f4	
00014a04	16	stub	n/a	FUN_00014a04	
00014a14	16	stub	n/a	IOATIR500Surface::alloc_surfaces_pageq	
00014a30	1008	method	DONE	IOATIR500Surface::surface_read	__ZN16IOATIR500Surface12surface_readEP22IOAccelSurfaceReadDatam
00014e28	16	stub	n/a	FUN_00014e28	
00014e38	16	stub	n/a	FUN_00014e38	
00014e48	16	stub	n/a	IOATIR500Surface::alloc_surfaces_retry	
00014e58	16	stub	n/a	FUN_00014e58	
00014e70	168	method	DONE	IOATIR500Surface::surface_flush	__ZN16IOATIR500Surface13surface_flushEmm
00014f18	16	stub	n/a	FUN_00014f18	
00014f28	16	stub	n/a	IOATIR500Surface::flush_surface	
00014f38	16	stub	n/a	IOATIR500Surface::alloc_surfaces_retry	
00014f48	16	stub	n/a	FUN_00014f48	
00014f60	260	method	SIG?	IOATIR500Surface::surface_unlock_options	__ZN16IOATIR500Surface22surface_unlock_optionsE9eLockTypem
00015070	16	stub	n/a	FUN_00015070	
00015080	16	stub	n/a	IOATIR500Surface::free_buffer_backing_orphans	
00015090	16	stub	n/a	FUN_00015090	
000150a0	40	method	DONE	IOATIR500Surface::surface_write_unlock	__ZN16IOATIR500Surface20surface_write_unlockEv
000150c8	16	stub	n/a	IOATIR500Surface::surface_unlock_options	
000150e0	40	method	DONE	IOATIR500Surface::surface_write_unlock_options	__ZN16IOATIR500Surface28surface_write_unlock_optionsEm
00015108	16	stub	n/a	IOATIR500Surface::surface_unlock_options	
00015120	40	method	DONE	IOATIR500Surface::surface_read_unlock	__ZN16IOATIR500Surface19surface_read_unlockEv
00015148	16	stub	n/a	IOATIR500Surface::surface_unlock_options	
00015160	40	method	DONE	IOATIR500Surface::surface_read_unlock_options	__ZN16IOATIR500Surface27surface_read_unlock_optionsEm
00015188	16	stub	n/a	IOATIR500Surface::surface_unlock_options	
000151a0	260	method	DONE	IOATIR500Surface::surface_query_lock	__ZN16IOATIR500Surface18surface_query_lockEv
000152a4	16	stub	n/a	FUN_000152a4	
000152b4	16	stub	n/a	FUN_000152b4	
000152d0	1416	method	SIG?	IOATIR500Surface::set_shape_backing_length_ext	__ZN16IOATIR500Surface28set_shape_backing_length_extE24eIOAccelSurfaceShapeBitsmjmP19IOAccelDeviceRegionmm
00015870	16	stub	n/a	FUN_00015870	
00015880	16	stub	n/a	IOATIR500Surface::connect_buffer_backing_store	
00015890	16	stub	n/a	IOATIR500Surface::delete_buffer_backing	
000158a0	16	stub	n/a	IOATIR500Surface::update_contexts	
000158b0	16	stub	n/a	FUN_000158b0	
000158c0	16	stub	n/a	FUN_000158c0	
000158d0	16	stub	n/a	FUN_000158d0	
000158e0	16	stub	n/a	FUN_000158e0	
000158f0	80	method	SIG?	IOATIR500Surface::set_shape_backing_length	__ZN16IOATIR500Surface24set_shape_backing_lengthE24eIOAccelSurfaceShapeBitsmjmmP19IOAccelDeviceRegion
00015948	16	stub	n/a	IOATIR500Surface::set_shape_backing_length_ext	
00015960	36	method	SIG?	IOATIR500Surface::set_shape_backing	__ZN16IOATIR500Surface17set_shape_backingE24eIOAccelSurfaceShapeBitsmjmP19IOAccelDeviceRegionm
00015984	16	stub	n/a	IOATIR500Surface::set_shape_backing_length_ext	
000159a0	52	method	SIG?	IOATIR500Surface::set_shape	__ZN16IOATIR500Surface9set_shapeE24eIOAccelSurfaceShapeBitsmP19IOAccelDeviceRegionm
000159d4	16	stub	n/a	IOATIR500Surface::set_shape_backing_length_ext	
000159f0	148	method	DONE	IOATIR500Surface::set_scale	__ZN16IOATIR500Surface9set_scaleEmP21IOAccelSurfaceScalingm
00015a84	16	stub	n/a	FUN_00015a84	
00015a94	16	stub	n/a	IOATIR500Surface::set_scaling	
00015aa4	16	stub	n/a	FUN_00015aa4	
00015ac0	128	method	DONE	IOATIR500Surface::set_surface_blocking	__ZN16IOATIR500Surface20set_surface_blockingEm
00015b40	16	stub	n/a	FUN_00015b40	
00015b50	16	stub	n/a	FUN_00015b50	
00015b60	16	stub	n/a	FUN_00015b60	
00015b70	272	method	SIG?	IOATIR500Surface::set_volatile_state	__ZN16IOATIR500Surface18set_volatile_stateE21eSurfaceVolatileState
00015c84	16	stub	n/a	FUN_00015c84	
00015c94	16	stub	n/a	FUN_00015c94	
00015cb0	84	method	SIG?	IOATIR500Surface::surface_control	__ZN16IOATIR500Surface15surface_controlEmmPm
00015d10	16	stub	n/a	IOATIR500Surface::set_volatile_state	
00015d20	16	stub	n/a	IOATIR500Surface::set_surface_blocking	
00015d30	1636	method	SIG?	IOATIR500Surface::surface_lock_options	__ZN16IOATIR500Surface20surface_lock_optionsE9eLockTypemP18IOAccelSurfaceDatam
000163c4	16	stub	n/a	FUN_000163c4	
000163d4	16	stub	n/a	IOATIR500Surface::move_buffer_to_backing_store	
000163e4	16	stub	n/a	IOATIR500Surface::copy_buffer_to_backing_store	
000163f4	16	stub	n/a	IOATIR500Surface::alloc_surfaces_retry	
00016404	16	stub	n/a	FUN_00016404	
00016414	16	stub	n/a	FUN_00016414	
00016430	48	method	DONE	IOATIR500Surface::surface_write_lock	__ZN16IOATIR500Surface18surface_write_lockEP18IOAccelSurfaceDatam
00016460	16	stub	n/a	IOATIR500Surface::surface_lock_options	
00016470	52	method	DONE	IOATIR500Surface::surface_write_lock_options	__ZN16IOATIR500Surface26surface_write_lock_optionsEmP18IOAccelSurfaceDatam
000164a4	16	stub	n/a	IOATIR500Surface::surface_lock_options	
000164c0	48	method	DONE	IOATIR500Surface::surface_read_lock	__ZN16IOATIR500Surface17surface_read_lockEP18IOAccelSurfaceDatam
000164f0	16	stub	n/a	IOATIR500Surface::surface_lock_options	
00016500	52	method	DONE	IOATIR500Surface::surface_read_lock_options	__ZN16IOATIR500Surface25surface_read_lock_optionsEmP18IOAccelSurfaceDatam
00016534	16	stub	n/a	IOATIR500Surface::surface_lock_options	
00016550	68	generated	DONE	IOATIR500Shared::IOATIR500Shared	__ZN15IOATIR500SharedC2EPK11OSMetaClass
00016594	16	stub	n/a	FUN_00016594	
000165b0	68	generated	DONE	IOATIR500Shared::IOATIR500Shared	__ZN15IOATIR500SharedC1EPK11OSMetaClass
000165f4	16	stub	n/a	FUN_000165f4	
00016610	60	generated	DONE	IOATIR500Shared::~IOATIR500Shared	__ZN15IOATIR500SharedD2Ev
0001664c	16	stub	n/a	FUN_0001664c	
00016660	72	generated	DONE	IOATIR500Shared::~IOATIR500Shared	__ZN15IOATIR500SharedD0Ev
000166a8	16	stub	n/a	FUN_000166a8	
000166b8	16	stub	n/a	FUN_000166b8	
000166d0	12	generated	DONE	IOATIR500Shared::getMetaClass	__ZNK15IOATIR500Shared12getMetaClassEv
000166e0	88	generated	DONE	IOATIR500Shared::MetaClass::MetaClass	__ZN15IOATIR500Shared9MetaClassC1Ev
00016738	16	stub	n/a	FUN_00016738	
00016750	88	generated	DONE	IOATIR500Shared::MetaClass::MetaClass	__ZN15IOATIR500Shared9MetaClassC2Ev
000167a8	16	stub	n/a	FUN_000167a8	
000167c0	80	generated	DONE	IOATIR500Shared::IOATIR500Shared	__ZN15IOATIR500SharedC1Ev
00016810	16	stub	n/a	FUN_00016810	
00016820	16	stub	n/a	FUN_00016820	
00016830	68	generated	DONE	IOATIR500Shared::MetaClass::alloc	__ZNK15IOATIR500Shared9MetaClass5allocEv
00016874	16	stub	n/a	IOATIR500Shared::IOATIR500Shared	
00016884	16	stub	n/a	FUN_00016884	
000168a0	80	generated	DONE	IOATIR500Shared::IOATIR500Shared	__ZN15IOATIR500SharedC2Ev
000168f0	16	stub	n/a	FUN_000168f0	
00016900	16	stub	n/a	FUN_00016900	
00016910	300	method	DONE	IOATIR500Shared::alloc_handles	__ZN15IOATIR500Shared13alloc_handlesEv
00016a58	16	stub	n/a	FUN_00016a58	
00016a68	16	stub	n/a	FUN_00016a68	
00016a78	16	stub	n/a	FUN_00016a78	
00016a88	16	stub	n/a	FUN_00016a88	
00016aa0	116	method	DONE	IOATIR500Shared::init	__ZN15IOATIR500Shared4initEv
00016b14	16	stub	n/a	IOATIR500Shared::alloc_handles	
00016b30	112	method	DONE	IOATIR500Shared::free_handles	__ZN15IOATIR500Shared12free_handlesEv
00016ba0	16	stub	n/a	FUN_00016ba0	
00016bb0	292	method	DONE	IOATIR500Shared::alloc_buf_handle	__ZN15IOATIR500Shared16alloc_buf_handleEPvPm
00016cd4	16	stub	n/a	IOATIR500Shared::alloc_handles	
00016cf0	92	method	DONE	IOATIR500Shared::free_buf_handle	__ZN15IOATIR500Shared15free_buf_handleEPvm
00016d50	704	method	SIG?	IOATIR500Shared::alloc_client_shared	__ZN15IOATIR500Shared19alloc_client_sharedEmPP15sIOClientSharedPj
00017028	16	stub	n/a	FUN_00017028	
00017038	16	stub	n/a	FUN_00017038	
00017048	16	stub	n/a	FUN_00017048	
00017060	212	method	DONE	IOATIR500Shared::freeToAllocGART	__ZN15IOATIR500Shared15freeToAllocGARTEP20VendorTransferBufferb
00017138	16	stub	n/a	IOATIR500Accelerator::freeTransferToAllocGART	
00017150	856	method	SIG?	IOATIR500Shared::new_agp_texture	__ZN15IOATIR500Shared15new_agp_textureEjmPj
000174b8	16	stub	n/a	IOATIR500Shared::free_buf_handle	
000174c8	16	stub	n/a	IOATIR500Shared::alloc_client_shared	
000174d8	16	stub	n/a	IOATIR500Shared::alloc_buf_handle	
000174e8	16	stub	n/a	FUN_000174e8	
000174f8	16	stub	n/a	FUN_000174f8	
00017508	16	stub	n/a	FUN_00017508	
00017520	432	method	SIG?	IOATIR500Shared::new_surface_texture	__ZN15IOATIR500Shared19new_surface_textureEmmmPj
000176dc	16	stub	n/a	IOATIR500Surface::prune_buffers	
000176ec	16	stub	n/a	IOATIR500Surface::reset_req_bits	
000176fc	16	stub	n/a	IOATIR500Shared::free_buf_handle	
0001770c	16	stub	n/a	IOATIR500Shared::alloc_client_shared	
0001771c	16	stub	n/a	IOATIR500Shared::alloc_buf_handle	
0001772c	16	stub	n/a	IOATIR500Accelerator::find_surface_for_id	
00017740	456	method	SIG?	IOATIR500Shared::new_global_texture	__ZN15IOATIR500Shared18new_global_textureEmPj
00017908	16	stub	n/a	FUN_00017908	
00017918	16	stub	n/a	IOATIR500Shared::free_buf_handle	
00017928	16	stub	n/a	IOATIR500Shared::alloc_client_shared	
00017938	16	stub	n/a	IOATIR500Shared::alloc_buf_handle	
00017950	1012	method	DONE	IOATIR500Shared::delete_texture	__ZN15IOATIR500Shared14delete_textureEP19VendorTextureBuffer
00017d84	16	stub	n/a	IOATIR500Accelerator::addOrphanTexture	
00017d94	16	stub	n/a	IOATIR500Surface::prune_buffers	
00017da4	16	stub	n/a	IOATIR500Surface::reset_req_bits	
00017db4	16	stub	n/a	IOATIR500Shared::free_buf_handle	
00017dc4	16	stub	n/a	IOATIR500Shared::delete_texture	
00017dd4	16	stub	n/a	FUN_00017dd4	
00017df0	504	method	SIG?	IOATIR500Shared::new_agpref_texture	__ZN15IOATIR500Shared18new_agpref_textureEjjmPj
00017ff8	16	stub	n/a	FUN_00017ff8	
00018008	16	stub	n/a	IOATIR500Shared::free_buf_handle	
00018018	16	stub	n/a	IOATIR500Shared::alloc_client_shared	
00018028	16	stub	n/a	IOATIR500Shared::alloc_buf_handle	
00018038	16	stub	n/a	IOATIR500Shared::delete_texture	
00018048	16	stub	n/a	IOATIR500Shared::new_agp_texture	
00018060	924	method	SIG?	IOATIR500Shared::new_texture	__ZN15IOATIR500Shared11new_textureEmmjmPjS0_
00018458	16	stub	n/a	FUN_00018458	
00018468	16	stub	n/a	IOATIR500Shared::free_buf_handle	
00018478	16	stub	n/a	IOATIR500Shared::alloc_client_shared	
00018488	16	stub	n/a	IOATIR500Shared::alloc_buf_handle	
00018498	16	stub	n/a	FUN_00018498	
000184a8	16	stub	n/a	IOATIR500Shared::delete_texture	
000184b8	16	stub	n/a	IOATIR500Shared::new_agp_texture	
000184d0	496	method	DONE	IOATIR500Shared::free	__ZN15IOATIR500Shared4freeEv
000186c4	16	stub	n/a	IOATIR500Shared::free_handles	
000186d4	16	stub	n/a	FUN_000186d4	
000186e4	16	stub	n/a	IOATIR500Accelerator::freeOrphanTexture	
000186f4	16	stub	n/a	IOATIR500Shared::delete_texture	
00018710	260	method	DONE	IOATIR500Shared::free_texvert	__ZN15IOATIR500Shared12free_texvertEP20IOATIR500AcceleratorP15IOTextureBuffer
00018814	16	stub	n/a	IOATIR500Shared::free_buf_handle	
00018830	116	method	DONE	__static_initialization_and_destruction_0	__Z41__static_initialization_and_destruction_0ii
000188b0	16	stub	n/a	IOATIR500Shared::MetaClass::MetaClass	
000188c0	60	generated	DONE	IOATIR500Shared::MetaClass::~MetaClass	__ZN15IOATIR500Shared9MetaClassD0Ev
000188fc	16	stub	n/a	FUN_000188fc	
0001893c	16	stub	n/a	__static_initialization_and_destruction_0	
0001897c	16	stub	n/a	__static_initialization_and_destruction_0	
00018990	68	generated	DONE	ATIR500Memory::ATIR500Memory	__ZN13ATIR500MemoryC2EPK11OSMetaClass
000189d4	16	stub	n/a	FUN_000189d4	
000189f0	68	generated	DONE	ATIR500Memory::ATIR500Memory	__ZN13ATIR500MemoryC1EPK11OSMetaClass
00018a34	16	stub	n/a	FUN_00018a34	
00018a50	60	generated	DONE	ATIR500Memory::~ATIR500Memory	__ZN13ATIR500MemoryD2Ev
00018a8c	16	stub	n/a	FUN_00018a8c	
00018aa0	72	generated	DONE	ATIR500Memory::~ATIR500Memory	__ZN13ATIR500MemoryD0Ev
00018ae8	16	stub	n/a	FUN_00018ae8	
00018af8	16	stub	n/a	FUN_00018af8	
00018b10	12	generated	DONE	ATIR500Memory::getMetaClass	__ZNK13ATIR500Memory12getMetaClassEv
00018b20	88	generated	DONE	ATIR500Memory::MetaClass::MetaClass	__ZN13ATIR500Memory9MetaClassC1Ev
00018b78	16	stub	n/a	FUN_00018b78	
00018b90	88	generated	DONE	ATIR500Memory::MetaClass::MetaClass	__ZN13ATIR500Memory9MetaClassC2Ev
00018be8	16	stub	n/a	FUN_00018be8	
00018c00	80	generated	DONE	ATIR500Memory::ATIR500Memory	__ZN13ATIR500MemoryC1Ev
00018c50	16	stub	n/a	FUN_00018c50	
00018c60	16	stub	n/a	FUN_00018c60	
00018c70	68	generated	DONE	ATIR500Memory::MetaClass::alloc	__ZNK13ATIR500Memory9MetaClass5allocEv
00018cb4	16	stub	n/a	ATIR500Memory::ATIR500Memory	
00018cc4	16	stub	n/a	FUN_00018cc4	
00018ce0	80	generated	DONE	ATIR500Memory::ATIR500Memory	__ZN13ATIR500MemoryC2Ev
00018d30	16	stub	n/a	FUN_00018d30	
00018d40	16	stub	n/a	FUN_00018d40	
00018d50	132	method	DONE	ATIR500Memory::init	__ZN13ATIR500Memory4initEv
00018de8	16	stub	n/a	FUN_00018de8	
00018e00	324	method	DONE	ATIR500Memory::init_pool	__ZN13ATIR500Memory9init_poolEm
00018f44	16	stub	n/a	FUN_00018f44	
00018f60	424	method	DONE	ATIR500Memory::init_pool	__ZN13ATIR500Memory9init_poolEmmm
00019108	16	stub	n/a	FUN_00019108	
00019120	116	method	DONE	ATIR500Memory::free	__ZN13ATIR500Memory4freeEv
00019198	16	stub	n/a	FUN_00019198	
000191b0	176	method	DONE	ATIR500Memory::add_to_stack	__ZN13ATIR500Memory12add_to_stackEv
00019260	16	stub	n/a	FUN_00019260	
00019270	396	method	DONE	ATIR500Memory::reserve	__ZN13ATIR500Memory7reserveEP16GLKMemoryElementmm
00019414	16	stub	n/a	ATIR500Memory::add_to_stack	
00019430	412	method	DONE	ATIR500Memory::alloc	__ZN13ATIR500Memory5allocEP16GLKMemoryElementmm
000195d4	16	stub	n/a	ATIR500Memory::add_to_stack	
000195f0	436	method	DONE	ATIR500Memory::alloc	__ZN13ATIR500Memory5allocEP16GLKMemoryElementmmmm
000197b4	16	stub	n/a	ATIR500Memory::add_to_stack	
000197d0	276	method	DONE	ATIR500Memory::dealloc	__ZN13ATIR500Memory7deallocEP16GLKMemoryElement
000198f4	16	stub	n/a	ATIR500Memory::add_to_stack	
00019910	72	method	DONE	ATIR500Memory::total_free	__ZN13ATIR500Memory10total_freeEv
00019970	116	method	DONE	__static_initialization_and_destruction_0	__Z41__static_initialization_and_destruction_0ii
000199f0	16	stub	n/a	ATIR500Memory::MetaClass::MetaClass	
00019a00	60	generated	DONE	ATIR500Memory::MetaClass::~MetaClass	__ZN13ATIR500Memory9MetaClassD0Ev
00019a3c	16	stub	n/a	FUN_00019a3c	
00019a7c	16	stub	n/a	__static_initialization_and_destruction_0	
00019abc	16	stub	n/a	__static_initialization_and_destruction_0	
00019ad0	8	method	MISSING	IOATIR500Accelerator::ASICSupportsAGP	__ZN20IOATIR500Accelerator15ASICSupportsAGPEv
00019ae0	68	generated	DONE	ATIRadeonX1000::ATIRadeonX1000	__ZN14ATIRadeonX1000C2EPK11OSMetaClass
00019b24	16	stub	n/a	FUN_00019b24	
00019b40	68	generated	DONE	ATIRadeonX1000::ATIRadeonX1000	__ZN14ATIRadeonX1000C1EPK11OSMetaClass
00019b84	16	stub	n/a	FUN_00019b84	
00019ba0	60	generated	DONE	ATIRadeonX1000::~ATIRadeonX1000	__ZN14ATIRadeonX1000D2Ev
00019bdc	16	stub	n/a	FUN_00019bdc	
00019bf0	72	generated	DONE	ATIRadeonX1000::~ATIRadeonX1000	__ZN14ATIRadeonX1000D0Ev
00019c38	16	stub	n/a	FUN_00019c38	
00019c48	16	stub	n/a	FUN_00019c48	
00019c60	12	generated	DONE	ATIRadeonX1000::getMetaClass	__ZNK14ATIRadeonX100012getMetaClassEv
00019c70	88	generated	DONE	ATIRadeonX1000::MetaClass::MetaClass	__ZN14ATIRadeonX10009MetaClassC1Ev
00019cc8	16	stub	n/a	FUN_00019cc8	
00019ce0	88	generated	DONE	ATIRadeonX1000::MetaClass::MetaClass	__ZN14ATIRadeonX10009MetaClassC2Ev
00019d38	16	stub	n/a	FUN_00019d38	
00019d50	80	generated	DONE	ATIRadeonX1000::ATIRadeonX1000	__ZN14ATIRadeonX1000C1Ev
00019da0	16	stub	n/a	FUN_00019da0	
00019db0	16	stub	n/a	FUN_00019db0	
00019dc0	68	generated	DONE	ATIRadeonX1000::MetaClass::alloc	__ZNK14ATIRadeonX10009MetaClass5allocEv
00019e04	16	stub	n/a	ATIRadeonX1000::ATIRadeonX1000	
00019e14	16	stub	n/a	FUN_00019e14	
00019e30	80	generated	DONE	ATIRadeonX1000::ATIRadeonX1000	__ZN14ATIRadeonX1000C2Ev
00019e80	16	stub	n/a	FUN_00019e80	
00019e90	16	stub	n/a	FUN_00019e90	
00019ea0	108	method	MISSING	ATIRadeonX1000::getPeriodValue	__ZN14ATIRadeonX100014getPeriodValueEPc
00019f14	16	stub	n/a	FUN_00019f14	
00019f30	112	method	DONE	ATIRadeonX1000::enable_GPUSensor	__ZN14ATIRadeonX100016enable_GPUSensorEv
00019fa0	44	method	MISSING	ATIRadeonX1000::free	__ZN14ATIRadeonX10004freeEv
00019fd0	104	method	DONE	ATIRadeonX1000::disable_GPUSensor	__ZN14ATIRadeonX100017disable_GPUSensorEv
0001a040	200	method	MISSING	ATIRadeonX1000::callPlatformFunction	__ZN14ATIRadeonX100020callPlatformFunctionEPK8OSSymbolbPvS3_S3_S3_
0001a118	16	stub	n/a	ATIRadeonX1000::enable_GPUSensor	
0001a128	16	stub	n/a	ATIRadeonX1000::disable_GPUSensor	
0001a140	68	method	DONE	ATIRadeonX1000::new_surface	__ZN14ATIRadeonX100011new_surfaceEv
0001a184	16	stub	n/a	ATIR500Surface::ATIR500Surface	
0001a194	16	stub	n/a	FUN_0001a194	
0001a1b0	68	method	DONE	ATIRadeonX1000::new_gl_context	__ZN14ATIRadeonX100014new_gl_contextEv
0001a1f4	16	stub	n/a	ATIR500GLContext::ATIR500GLContext	
0001a204	16	stub	n/a	FUN_0001a204	
0001a220	68	method	DONE	ATIRadeonX1000::new_2d_context	__ZN14ATIRadeonX100014new_2d_contextEv
0001a264	16	stub	n/a	ATIR5002DContext::ATIR5002DContext	
0001a274	16	stub	n/a	FUN_0001a274	
0001a290	68	method	DONE	ATIRadeonX1000::new_dvd_context	__ZN14ATIRadeonX100015new_dvd_contextEv
0001a2d4	16	stub	n/a	ATIR500DVDContext::ATIR500DVDContext	
0001a2e4	16	stub	n/a	FUN_0001a2e4	
0001a300	156	method	MISSING	ATIRadeonX1000::writePerformanceStats	__ZN14ATIRadeonX100021writePerformanceStatsEP12OSDictionary
0001a39c	16	stub	n/a	FUN_0001a39c	
0001a3ac	16	stub	n/a	ATIR500Memory::total_free	
0001a3c0	44	method	MISSING	ATIRadeonX1000::configureAGP	__ZN14ATIRadeonX100012configureAGPEP9IOService
0001a3f0	44	method	MISSING	ATIRadeonX1000::teardownAGP	__ZN14ATIRadeonX100011teardownAGPEP9IOService
0001a420	44	method	MISSING	ATIRadeonX1000::commitAGPMemory	__ZN14ATIRadeonX100015commitAGPMemoryEP18IOMemoryDescriptormm
0001a450	44	method	MISSING	ATIRadeonX1000::releaseAGPMemory	__ZN14ATIRadeonX100016releaseAGPMemoryEP18IOMemoryDescriptormm
