00007984	16	IOATIR500Accelerator::getVRAMDescriptors	getVRAMDescriptors
00007994	16	IOATIR500Shared::IOATIR500Shared	IOATIR500Shared
000079a4	16	FUN_000079a4	FUN_000079a4
000079c0	12	IOATIR500GLContext::remove_surface	remove_surface,__ZN18IOATIR500GLContext14remove_surfaceEv
000079d0	112	IOATIR500GLContext::map_transfer_to_GART	map_transfer_to_GART,__ZN18IOATIR500GLContext20map_transfer_to_GARTEP20VendorTransferBuffer
00007a40	16	IOATIR500Accelerator::freeToAllocGART	freeToAllocGART
00007a50	260	IOATIR500GLContext::freeToAllocGART	freeToAllocGART,__ZN18IOATIR500GLContext15freeToAllocGARTEP20VendorTransferBufferb
00007b54	16	IOATIR500Accelerator::freeTransferToAllocGART	freeTransferToAllocGART
00007b70	36	IOATIR500GLContext::setCompatibleSurfaceMode	setCompatibleSurfaceMode,__ZN18IOATIR500GLContext24setCompatibleSurfaceModeEPl20eIOGLContextModeBitsl
00007ba0	84	IOATIR500GLContext::set_swap_rect	set_swap_rect,__ZN18IOATIR500GLContext13set_swap_rectEllll
00007c00	76	IOATIR500GLContext::set_swap_interval	set_swap_interval,__ZN18IOATIR500GLContext17set_swap_intervalEll
00007c50	56	IOATIR500GLContext::set_surface_volatile_state	set_surface_volatile_state,__ZN18IOATIR500GLContext26set_surface_volatile_stateEm
00007c88	16	IOATIR500Surface::set_volatile_state	set_volatile_state
00007ca0	168	IOATIR500GLContext::get_surface_size	get_surface_size,__ZN18IOATIR500GLContext16get_surface_sizeEPlS0_S0_S0_
00007d60	120	IOATIR500GLContext::finish	finish,__ZN18IOATIR500GLContext6finishEv
00007de0	116	IOATIR500GLContext::wait_for_stamp	wait_for_stamp,__ZN18IOATIR500GLContext14wait_for_stampEm
00007e60	4	IOATIR500GLContext::set_texture_flags	set_texture_flags,__ZN18IOATIR500GLContext17set_texture_flagsEP19VendorTextureBuffer
00007e70	272	IOATIR500GLContext::freeCommandBuffer	freeCommandBuffer,__ZN18IOATIR500GLContext17freeCommandBufferEv
00007f8c	16	FUN_00007f8c	FUN_00007f8c
00007fa0	904	IOATIR500GLContext::stop	stop,__ZN18IOATIR500GLContext4stopEP9IOService
00008330	16	IOATIR500Shared::delete_texture	delete_texture
00008340	16	FUN_00008340	FUN_00008340
00008350	16	IOATIR500Surface::prune_buffers	prune_buffers
00008360	16	IOATIR500Surface::remove_gl_context_from_list	remove_gl_context_from_list
00008370	16	IOATIR500Accelerator::freeCommandBuffer	freeCommandBuffer
00008380	16	IOATIR500GLContext::freeAllContextBuffers	freeAllContextBuffers
00008390	16	IOATIR500Accelerator::freeOneDataBuffer	freeOneDataBuffer
000083a0	16	IOATIR500GLContext::freeCommandBuffer	freeCommandBuffer
000083b0	4	IOATIR500GLContext::add_vendor_surface_required_bits	add_vendor_surface_required_bits,__ZN18IOATIR500GLContext32add_vendor_surface_required_bitsE20eIOGLContextModeBits
000083c0	368	IOATIR500GLContext::reclaim_resources	reclaim_resources,__ZN18IOATIR500GLContext17reclaim_resourcesEv
00008540	16	FUN_00008540	FUN_00008540
00008550	16	IOATIR500Accelerator::freeOneDataBuffer	freeOneDataBuffer
00008560	16	FUN_00008560	FUN_00008560
00008570	116	__static_initialization_and_destruction_0	__static_initialization_and_destruction_0,__Z41__static_initialization_and_destruction_0ii
000085f0	16	IOATIR500GLContext::MetaClass::MetaClass	MetaClass
00008600	60	IOATIR500GLContext::MetaClass::~MetaClass	~MetaClass,__ZN18IOATIR500GLContext9MetaClassD0Ev
0000863c	16	FUN_0000863c	FUN_0000863c
0000867c	16	__static_initialization_and_destruction_0	__static_initialization_and_destruction_0
000086bc	16	__static_initialization_and_destruction_0	__static_initialization_and_destruction_0
000086d0	172	IOATIR500GLContext::connectClient	connectClient,__ZN18IOATIR500GLContext13connectClientEP12IOUserClient
00008784	16	FUN_00008784	FUN_00008784
00008794	16	FUN_00008794	FUN_00008794
000087b0	864	IOATIR500GLContext::set_surface	set_surface,__ZN18IOATIR500GLContext11set_surfaceEm20eIOGLContextModeBitsmm
00008b34	16	FUN_00008b34	FUN_00008b34
00008b44	16	IOATIR500Surface::add_gl_context_to_list	add_gl_context_to_list
00008b54	16	IOATIR500Surface::reset_req_bits	reset_req_bits
00008b64	16	IOATIR500Surface::prune_buffers	prune_buffers
00008b74	16	IOATIR500Surface::remove_gl_context_from_list	remove_gl_context_from_list
00008b84	16	IOATIR500Accelerator::find_surface_for_id	find_surface_for_id
00008b94	16	FUN_00008b94	FUN_00008b94
00008bb0	276	IOATIR500GLContext::get_surface_info	get_surface_info,__ZN18IOATIR500GLContext16get_surface_infoEmPlS0_S0_
00008cd4	16	FUN_00008cd4	FUN_00008cd4
00008ce4	16	IOATIR500Accelerator::find_surface_for_id	find_surface_for_id
00008cf4	16	FUN_00008cf4	FUN_00008cf4
00008d10	1168	IOATIR500GLContext::read_buffer	read_buffer,__ZN18IOATIR500GLContext11read_bufferEP26sIOGLContextReadBufferDatam
000091d8	16	FUN_000091d8	FUN_000091d8
000091e8	16	FUN_000091e8	FUN_000091e8
000091f8	16	IOATIR500Surface::alloc_surfaces_retry	alloc_surfaces_retry
00009208	16	FUN_00009208	FUN_00009208
00009218	16	FUN_00009218	FUN_00009218
00009230	180	IOATIR500GLContext::scale_surface	scale_surface,__ZN18IOATIR500GLContext13scale_surfaceEmmm
000092ec	16	FUN_000092ec	FUN_000092ec
