b5010	FUN_000b5010	r8	PASS-no	b5068 bl 0xb4f50
b50a0	FUN_000b50a0	r6	PASS-no	b5144 bl 0xb4f50
b50a0	FUN_000b50a0	r7	PASS-no	b5144 bl 0xb4f50
b50a0	FUN_000b50a0	r8	PASS-no	b5144 bl 0xb4f50
b51a0	FUN_000b51a0	r6	PASS-no	b51b4 bl 0x1a3260
b51a0	FUN_000b51a0	r7	PASS-no	b51b4 bl 0x1a3260
b51a0	FUN_000b51a0	r8	PASS-no	b51b4 bl 0x1a3260
b5320	FUN_000b5320	r6	PASS-no	b53a0 bl 0xb4f50
b5320	FUN_000b5320	r7	PASS-no	b53a0 bl 0xb4f50
b5320	FUN_000b5320	r8	PASS-no	b53a0 bl 0xb4f50
b5400	FUN_000b5400	r5	PASS-indirect	b5438 bctrl 
b5400	FUN_000b5400	r6	PASS-indirect	b5438 bctrl 
b5400	FUN_000b5400	r7	PASS-indirect	b5438 bctrl 
b5400	FUN_000b5400	r8	PASS-indirect	b5438 bctrl 
b6580	FUN_000b6580	r5	PASS-indirect	b65b8 bl 0x4bbf0
b6580	FUN_000b6580	r6	PASS-indirect	b65b8 bl 0x4bbf0
b6580	FUN_000b6580	r7	PASS-indirect	b65b8 bl 0x4bbf0
b6580	FUN_000b6580	r8	PASS-indirect	b65b8 bl 0x4bbf0
bd9a0	FUN_000bd9a0	r7	PASS-indirect	bd9d8 bctrl 
bd9a0	FUN_000bd9a0	r8	PASS-indirect	bd9d8 bctrl 
bfa0	FUN_0000bfa0	r7	PASS-no	bfac bl 0x1a3264
bfa0	FUN_0000bfa0	r8	PASS-no	bfac bl 0x1a3264
bfed0	FUN_000bfed0	r6	PASS-no	bfeec bl 0xc5e60
bfed0	FUN_000bfed0	r7	PASS-no	bfeec bl 0xc5e60
bfed0	FUN_000bfed0	r8	PASS-no	bfeec bl 0xc5e60
cae90	FUN_000cae90	r8	PASS-no	caf14 bl 0x1a3660	; symbol stub for: _malloc
ce148	FUN_000ce148	r6	PASS-no	ce1a8 bl 0x1a3d00	; symbol stub for: _strlen
ce148	FUN_000ce148	r7	PASS-no	ce1a8 bl 0x1a3d00	; symbol stub for: _strlen
ce148	FUN_000ce148	r8	PASS-no	ce1a8 bl 0x1a3d00	; symbol stub for: _strlen
ce148	FUN_000ce148	r10	PASS-no	ce1a8 bl 0x1a3d00	; symbol stub for: _strlen
ced58	FUN_000ced58	r8	PASS-no	cf034 bl 0x1a3fa0	; symbol stub for: _strcat
ced58	FUN_000ced58	r10	PASS-no	cf034 bl 0x1a3fa0	; symbol stub for: _strcat
d0304	FUN_000d0304	r10	PASS-no	d0324 bl 0xce038
d035c	FUN_000d035c	r10	PASS-no	d037c bl 0xce038
d4e8c	FUN_000d4e8c	r10	PASS-no	d4eac bl 0xd4df8
db574	FUN_000db574	r7	PASS-no	db69c bl 0xcdc3c
db574	FUN_000db574	r8	PASS-import		
db574	FUN_000db574	r10	PASS-import		
dc3b0	FUN_000dc3b0	r10	PASS-no	dc3d8 bl 0xdc2c4
dd1f8	FUN_000dd1f8	r10	PASS-no	dd540 bl 0xda8fc
e0694	FUN_000e0694	r6	PASS-no	e06b4 bl 0xda8d0
e0694	FUN_000e0694	r7	PASS-no	e06b4 bl 0xda8d0
e0694	FUN_000e0694	r8	PASS-no	e06b4 bl 0xda8d0
e0694	FUN_000e0694	r9	PASS-no	e06b4 bl 0xda8d0
e0694	FUN_000e0694	r10	PASS-no	e06b4 bl 0xda8d0
e2094	FUN_000e2094	r6	PASS-no	e20b4 bl 0xe15b8
e2094	FUN_000e2094	r7	PASS-no	e20b4 bl 0xe15b8
e2094	FUN_000e2094	r8	PASS-no	e20b4 bl 0xe15b8
e36bc	FUN_000e36bc	r8	PASS-deep	e36ec bl 0xe3544
e36bc	FUN_000e36bc	r9	PASS-deep	e36ec bl 0xe3544
e36bc	FUN_000e36bc	r10	PASS-deep	e36ec bl 0xe3544
e5e70	FUN_000e5e70	r7	PASS-no	e5efc bl 0xe4c40
e5e70	FUN_000e5e70	r8	PASS-no	e5efc bl 0xe4c40
e9d68	FUN_000e9d68	r5	PASS-no	e9db8 bl 0x1940a8
e9d68	FUN_000e9d68	r6	PASS-no	e9db8 bl 0x1940a8
e9d68	FUN_000e9d68	r7	PASS-no	e9db8 bl 0x1940a8
e9f00	FUN_000e9f00	r5	PASS-no	e9f50 bl 0x1940a8
e9f00	FUN_000e9f00	r6	PASS-no	e9f50 bl 0x1940a8
e9f00	FUN_000e9f00	r7	PASS-no	e9f50 bl 0x1940a8
ea020	FUN_000ea020	r5	PASS-no	ea06c bl 0x1940a8
ea020	FUN_000ea020	r6	PASS-no	ea06c bl 0x1940a8
ea020	FUN_000ea020	r7	PASS-no	ea06c bl 0x1940a8
ea020	FUN_000ea020	r8	PASS-no	ea06c bl 0x1940a8
ea148	FUN_000ea148	r5	PASS-no	ea194 bl 0x1940a8
ea148	FUN_000ea148	r6	PASS-no	ea194 bl 0x1940a8
ea148	FUN_000ea148	r7	PASS-no	ea194 bl 0x1940a8
ea148	FUN_000ea148	r8	PASS-no	ea194 bl 0x1940a8
f1d7c	FUN_000f1d7c	r6	PASS-indirect	f1dd8 bl 0x193e18
f1d7c	FUN_000f1d7c	r7	PASS-indirect	f1dd8 bl 0x193e18
f1d7c	FUN_000f1d7c	r8	PASS-indirect	f1dd8 bl 0x193e18
f29f4	FUN_000f29f4	r5	PASS-indirect	f2a10 bl 0x10ea30
f29f4	FUN_000f29f4	r6	PASS-indirect	f2a10 bl 0x10ea30
f29f4	FUN_000f29f4	r7	PASS-indirect	f2a10 bl 0x10ea30
f29f4	FUN_000f29f4	r8	PASS-indirect	f2a10 bl 0x10ea30
f60c4	FUN_000f60c4	r9	PASS-indirect	f6148 bl 0x19423c
f60c4	FUN_000f60c4	r10	PASS-indirect	f6148 bl 0x19423c
f620	FUN_0000f620	r6	PASS-no	f650 bl 0x1a3660	; symbol stub for: _malloc
f620	FUN_0000f620	r7	PASS-no	f650 bl 0x1a3660	; symbol stub for: _malloc
f620	FUN_0000f620	r8	PASS-no	f650 bl 0x1a3660	; symbol stub for: _malloc
f620	FUN_0000f620	r10	PASS-no	f650 bl 0x1a3660	; symbol stub for: _malloc
f8aa0	FUN_000f8aa0	r8	PASS-indirect	f8b7c bl 0x19e9fc
f9140	FUN_000f9140	r6	PASS-indirect	f918c bctrl 
f9140	FUN_000f9140	r7	PASS-indirect	f918c bctrl 
f9140	FUN_000f9140	r8	PASS-indirect	f918c bctrl 
fd5c8	FUN_000fd5c8	r6	PASS-indirect	fd640 bl 0x193e18
fd5c8	FUN_000fd5c8	r7	PASS-indirect	fd640 bl 0x193e18
fd5c8	FUN_000fd5c8	r8	PASS-indirect	fd640 bl 0x193e18
